8.47485,8.81229,,5327.64591,5327.91009,,Latitudes,,difference,squared difference
2190.97794,2190.62163,,4262.5776,4265.97309,,2190.97794,2190.62163,0.356309999910081,0.126956816
2192.47422,2190.97794,,4259.30754,4262.5776,,2192.47422,2190.97794,1.49627999996983,2.238853838
2193.47322,2192.47422,,4256.24172,4259.30754,,2193.47322,2192.47422,0.999000000239903,0.998001
2194.56213,2193.47322,,4253.64765,4256.24172,,2194.56213,2193.47322,1.0889099997903,1.185724988
2195.66547,2194.56213,,4250.85822,4253.64765,,2195.66547,2194.56213,1.10334000019975,1.217359156
2196.69555,2195.66547,,4248.77253,4250.85822,,2196.69555,2195.66547,1.03008000005002,1.061064807
2197.69233,2196.69555,,4246.45929,4248.77253,,2197.69233,2196.69555,0.996780000049966,0.993570368
2198.70243,2197.69233,,4244.29257,4246.45929,,2198.70243,2197.69233,1.01009999996995,1.02030201
2199.20637,2198.70243,,4242.38226,4244.29257,,2199.20637,2198.70243,0.503939999900012,0.253955523
2199.41283,2199.20637,,4240.37871,4242.38226,,2199.41283,2199.20637,0.206460000129937,0.042625732
2200.14321,2199.41283,,4237.67475,4240.37871,,2200.14321,2199.41283,0.73037999970029,0.533454944
2200.63938,2200.14321,,4235.74002,4237.67475,,2200.63938,2200.14321,0.496170000430084,0.246184669
2201.74716,2200.63938,,4230.74169,4235.74002,,2201.74716,2200.63938,1.10777999977972,1.227176528
2203.46322,2201.74716,,4225.13286,4230.74169,,2203.46322,2201.74716,1.71606000002021,2.944861924
2206.17273,2203.46322,,4217.25963,4225.13286,,2206.17273,2203.46322,2.70950999980005,7.341444439
2208.32169,2206.17273,,4211.72406,4217.25963,,2208.32169,2206.17273,2.14895999994997,4.618029081
2210.31747,2208.32169,,4206.79011,4211.72406,,2210.31747,2208.32169,1.99578000028987,3.98313781
2211.95694,2210.31747,,4204.14054,4206.79011,,2211.95694,2210.31747,1.63947000000007,2.687861881
2212.40316,2211.95694,,4199.95695,4204.14054,,2212.40316,2211.95694,0.446219999849745,0.199112288
2213.37996,2212.40316,,4193.08827,4199.95695,,2213.37996,2212.40316,0.976799999980358,0.95413824
2213.37774,2213.37996,,4187.16198,4193.08827,,2213.37774,2213.37996,-0.00221999979021348,4.9284E-06
2215.11711,2213.37774,,4180.79169,4187.16198,,2215.11711,2213.37774,1.73936999998023,3.025407997
2216.73882,2215.11711,,4170.60966,4180.79169,,2216.73882,2215.11711,1.62170999969976,2.629943323
2218.80786,2216.73882,,4161.84732,4170.60966,,2218.80786,2216.73882,2.06904000004988,4.280926522
2222.8416,2218.80786,,4152.87963,4161.84732,,2222.8416,2218.80786,4.03374000013036,16.27105839
2226.51792,2222.8416,,4144.61457,4152.87963,,2226.51792,2222.8416,3.67632000013964,13.51532874
2230.81473,2226.51792,,4136.44608,4144.61457,,2230.81473,2226.51792,4.29680999981019,18.46257617
2234.58762,2230.81473,,4128.9114,4136.44608,,2234.58762,2230.81473,3.77288999984012,14.23469895
2242.12119,2234.58762,,4120.74069,4128.9114,,2242.12119,2234.58762,7.53357000025972,56.75467695
2248.34607,2242.12119,,4113.84648,4120.74069,,2248.34607,2242.12119,6.22488000003023,38.74913101
2254.46661,2248.34607,,4104.27051,4113.84648,,2254.46661,2248.34607,6.12054000005992,37.46100989
2259.42387,2254.46661,,4098.76269,4104.27051,,2259.42387,2254.46661,4.95725999964998,24.5744267
2264.47326,2259.42387,,4092.46677,4098.76269,,2264.47326,2259.42387,5.04939000017021,25.49633937
2270.10873,2264.47326,,4084.93209,4092.46677,,2270.10873,2264.47326,5.63547000015978,31.75852212
2275.19697,2270.10873,,4077.59166,4084.93209,,2275.19697,2270.10873,5.08823999982997,25.8901863
2279.27067,2275.19697,,4069.70178,4077.59166,,2279.27067,2275.19697,4.07369999988987,16.59503169
2283.50865,2279.27067,,4062.61443,4069.70178,,2283.50865,2279.27067,4.23798000008037,17.96047448
2288.64906,2283.50865,,4054.06854,4062.61443,,2288.64906,2283.50865,5.14041000020961,26.42381497
2292.01125,2288.64906,,4044.67128,4054.06854,,2292.01125,2288.64906,3.36218999977018,11.30432159
2296.29141,2292.01125,,4036.3485,4044.67128,,2296.29141,2292.01125,4.28016000001981,18.31976963
2300.74362,2296.29141,,4029.10464,4036.3485,,2300.74362,2296.29141,4.4522100000504,19.82217388
2305.85739,2300.74362,,4021.62657,4029.10464,,2305.85739,2300.74362,5.11376999997992,26.15064361
2311.99236,2305.85739,,4012.03284,4021.62657,,2311.99236,2305.85739,6.1349700000801,37.6378569
2316.94629,2311.99236,,4002.48462,4012.03284,,2316.94629,2311.99236,4.95392999975957,24.54142244
2321.88246,2316.94629,,3993.74115,4002.48462,,2321.88246,2316.94629,4.93617000027007,24.36577427
2326.14375,2321.88246,,3985.37841,3993.74115,,2326.14375,2321.88246,4.26129000002993,18.15859246
2330.98557,2326.14375,,3978.84384,3985.37841,,2330.98557,2326.14375,4.84181999995008,23.44322091
2334.43878,2330.98557,,3972.70443,3978.84384,,2334.43878,2330.98557,3.45320999982005,11.9246593
2336.21367,2334.43878,,3966.81477,3972.70443,,2336.21367,2334.43878,1.77489000015021,3.150234513
2337.80097,2336.21367,,3961.64883,3966.81477,,2337.80097,2336.21367,1.5873000000197,2.51952129
2340.51381,2337.80097,,3958.16343,3961.64883,,2340.51381,2337.80097,2.71284000007017,7.359500866
2341.48506,2340.51381,,3954.17409,3958.16343,,2341.48506,2340.51381,0.971249999920019,0.943326562
2342.4441,2341.48506,,3950.34126,3954.17409,,2342.4441,2341.48506,0.959040000090226,0.919757722
2342.04561,2342.4441,,3946.01448,3950.34126,,2342.04561,2342.4441,-0.398490000240145,0.15879428
2341.88355,2342.04561,,3943.31274,3946.01448,,2341.88355,2342.04561,-0.162060000010115,0.026263444
2340.70362,2341.88355,,3943.12626,3943.31274,,2340.70362,2341.88355,-1.17992999982016,1.392234804
2339.658,2340.70362,,3943.17843,3943.12626,,2339.658,2340.70362,-1.04562000015994,1.093321185
2338.85103,2339.658,,3943.47591,3943.17843,,2338.85103,2339.658,-0.806969999729972,0.65120058
2338.03518,2338.85103,,3943.99095,3943.47591,,2338.03518,2338.85103,-0.815850000069986,0.665611223
2337.16383,2338.03518,,3945.44283,3943.99095,,2337.16383,2338.03518,-0.871349999929862,0.759250822
2336.74758,2337.16383,,3945.99672,3945.44283,,2336.74758,2337.16383,-0.416250000129821,0.173264063
2336.99067,2336.74758,,3945.54717,3945.99672,,2336.99067,2336.74758,0.243089999999938,0.059092748
2337.28371,2336.99067,,3946.4718,3945.54717,,2337.28371,2336.99067,0.29303999979993,0.085872441
2337.771,2337.28371,,3947.72832,3946.4718,,2337.771,2337.28371,0.487290000100074,0.237451544
2338.35486,2337.771,,3948.67737,3947.72832,,2338.35486,2337.771,0.583860000189816,0.3408925
2338.44033,2338.35486,,3948.78948,3948.67737,,2338.44033,2338.35486,0.0854699999799777,0.007305121
2338.37928,2338.44033,,3949.01259,3948.78948,,2338.37928,2338.44033,-0.0610499999297645,0.003727102
2338.46586,2338.37928,,3948.90381,3949.01259,,2338.46586,2338.37928,0.0865799996699934,0.007496096
2338.73448,2338.46586,,3948.57969,3948.90381,,2338.73448,2338.46586,0.268619999749717,0.072156704
2338.17948,2338.73448,,3948.05688,3948.57969,,2338.17948,2338.73448,-0.554999999779739,0.308025
2337.90087,2338.17948,,3946.78926,3948.05688,,2337.90087,2338.17948,-0.278609999790206,0.077623532
2338.45587,2337.90087,,3946.75374,3946.78926,,2338.45587,2337.90087,0.554999999790198,0.308025
2338.76112,2338.45587,,3946.87029,3946.75374,,2338.76112,2338.45587,0.305250000009892,0.093177563
2338.81662,2338.76112,,3947.12115,3946.87029,,2338.81662,2338.76112,0.0555000002600536,0.00308025
2338.63014,2338.81662,,3946.58169,3947.12115,,2338.63014,2338.81662,-0.186480000050324,0.03477479
2338.68342,2338.63014,,3947.05677,3946.58169,,2338.68342,2338.63014,0.0532800000701172,0.002838758
2338.62237,2338.68342,,3947.32983,3947.05677,,2338.62237,2338.68342,-0.0610500003199377,0.003727103
2338.65567,2338.62237,,3947.35647,3947.32983,,2338.65567,2338.62237,0.0333000003902271,0.00110889
2338.77999,2338.65567,,3947.88816,3947.35647,,2338.77999,2338.65567,0.124319999639738,0.015455462
2338.91985,2338.77999,,3948.18675,3947.88816,,2338.91985,2338.77999,0.139860000130284,0.01956082
2338.9254,2338.91985,,3948.31884,3948.18675,,2338.9254,2338.91985,0.00555000006988848,3.08025E-05
2338.93095,2338.9254,,3948.43095,3948.31884,,2338.93095,2338.9254,0.00555000005988404,3.08025E-05
2338.93206,2338.93095,,3948.4698,3948.43095,,2338.93206,2338.93095,0.00111000009019335,1.2321E-06
2339.11077,2338.93206,,3948.16233,3948.4698,,2339.11077,2338.93206,0.178709999810053,0.031937264
2339.82561,2339.11077,,3947.00571,3948.16233,,2339.82561,2339.11077,0.714839999989636,0.510996226
2341.3785,2339.82561,,3945.16866,3947.00571,,2341.3785,2339.82561,1.55288999993036,2.411467352
2343.67287,2341.3785,,3943.69236,3945.16866,,2343.67287,2341.3785,2.29437000014968,5.264133698
2346.69096,2343.67287,,3941.6655,3943.69236,,2346.69096,2343.67287,3.01809000010007,9.108867249
2350.21743,2346.69096,,3939.57648,3941.6655,,2350.21743,2346.69096,3.52646999996023,12.43599066
2352.95469,2350.21743,,3937.34649,3939.57648,,2352.95469,2350.21743,2.73725999972976,7.492592306
2357.88309,2352.95469,,3934.04757,3937.34649,,2357.88309,2352.95469,4.92840000001024,24.28912656
2359.44708,2357.88309,,3929.76519,3934.04757,,2359.44708,2357.88309,1.56399000005968,2.44606472
2362.04781,2359.44708,,3925.49946,3929.76519,,2362.04781,2359.44708,2.60073000027023,6.763796534
2365.79628,2362.04781,,3918.08133,3925.49946,,2365.79628,2362.04781,3.7484699997899,14.05102734
2369.34717,2365.79628,,3911.07279,3918.08133,,2369.34717,2365.79628,3.55089000000999,12.60881979
2371.7592,2369.34717,,3905.46174,3911.07279,,2371.7592,2369.34717,2.41203000002997,5.817888721
2375.09808,2371.7592,,3899.13141,3905.46174,,2375.09808,2371.7592,3.33888000021989,11.14811966
2378.43252,2375.09808,,3892.16283,3899.13141,,2378.43252,2375.09808,3.33443999984001,11.11849011
2381.1498,2378.43252,,3885.53058,3892.16283,,2381.1498,2378.43252,2.71728000005032,7.383610599
2383.93479,2381.1498,,3878.32224,3885.53058,,2383.93479,2381.1498,2.78498999973999,7.756169299
2386.86186,2383.93479,,3871.73106,3878.32224,,2386.86186,2383.93479,2.92707000004975,8.567738785
2384.67294,2386.86186,,3861.83763,3871.73106,,2384.67294,2386.86186,-2.1889200001001,4.791370767
2386.92513,2384.67294,,3851.58567,3861.83763,,2386.92513,2384.67294,2.25219000021025,5.072359797
2389.22172,2386.92513,,3842.33604,3851.58567,,2389.22172,2386.92513,2.2965899999499,5.274325628
2391.51387,2389.22172,,3834.03102,3842.33604,,2391.51387,2389.22172,2.29214999997021,5.253951622
2394.09018,2391.51387,,3825.11772,3834.03102,,2394.09018,2391.51387,2.57630999981984,6.637373215
2397.21372,2394.09018,,3815.27424,3825.11772,,2397.21372,2394.09018,3.12354000014011,9.756502132
2402.32194,2397.21372,,3803.34396,3815.27424,,2402.32194,2397.21372,5.10821999991003,26.09391157
2408.25489,2402.32194,,3793.66698,3803.34396,,2408.25489,2402.32194,5.93295000032003,35.19989571
2414.4387,2408.25489,,3784.07325,3793.66698,,2414.4387,2408.25489,6.1838099997899,38.23950611
2424.78279,2414.4387,,3785.35863,3784.07325,,2424.78279,2414.4387,10.3440900001297,107.0001979
2429.28495,2424.78279,,3775.87923,3785.35863,,2429.28495,2424.78279,4.50215999985039,20.26944466
2433.37863,2429.28495,,3765.64059,3775.87923,,2433.37863,2429.28495,4.09367999995993,16.75821594
2437.23255,2433.37863,,3755.9181,3765.64059,,2437.23255,2433.37863,3.85392000024012,14.85269937
2441.32179,2437.23255,,3746.93376,3755.9181,,2441.32179,2437.23255,4.08923999998979,16.72188378
2447.10489,2441.32179,,3739.42017,3746.93376,,2447.10489,2441.32179,5.78309999976,33.44424561
2450.31945,2447.10489,,3732.06309,3739.42017,,2450.31945,2447.10489,3.21456000017997,10.33339599
2451.56376,2450.31945,,3727.07253,3732.06309,,2451.56376,2450.31945,1.24431000003005,1.548307376
2454.11232,2451.56376,,3718.944,3727.07253,,2454.11232,2451.56376,2.54855999989013,6.495158073
2454.60294,2454.11232,,3712.85787,3718.944,,2454.60294,2454.11232,0.490619999970022,0.240707984
2455.83726,2454.60294,,3708.57327,3712.85787,,2455.83726,2454.60294,1.23431999999002,1.523545862
2457.25029,2455.83726,,3705.69171,3708.57327,,2457.25029,2455.83726,1.41303000018979,1.996653781
2459.3493,2457.25029,,3708.00717,3705.69171,,2459.3493,2457.25029,2.0990099997598,4.405842979
2459.39703,2459.3493,,3705.45084,3708.00717,,2459.39703,2459.3493,0.0477300000102332,0.002278153
2459.19501,2459.39703,,3708.05712,3705.45084,,2459.19501,2459.39703,-0.202019999760068,0.04081208
2458.91418,2459.19501,,3707.32785,3708.05712,,2458.91418,2459.19501,-0.280829999970138,0.078865489
2458.98633,2458.91418,,3706.81614,3707.32785,,2458.98633,2458.91418,0.0721499996602688,0.005205622
2459.33709,2458.98633,,3706.74732,3706.81614,,2459.33709,2458.98633,0.350760000239916,0.123032578
2459.44254,2459.33709,,3707.09031,3706.74732,,2459.44254,2459.33709,0.105450000050041,0.011119703
2459.88876,2459.44254,,3707.59092,3707.09031,,2459.88876,2459.44254,0.446219999849745,0.199112288
2461.26294,2459.88876,,3706.30998,3707.59092,,2461.26294,2459.88876,1.3741800001203,1.888370673
2463.1233,2461.26294,,3702.97554,3706.30998,,2463.1233,2461.26294,1.86035999974001,3.460939329
2464.88931,2463.1233,,3699.79317,3702.97554,,2464.88931,2463.1233,1.76601000020992,3.118791321
2466.7641,2464.88931,,3696.83058,3699.79317,,2466.7641,2464.88931,1.87479000013991,3.514837545
2468.61336,2466.7641,,3692.34507,3696.83058,,2468.61336,2466.7641,1.84925999999996,3.419762548
2471.01096,2468.61336,,3688.08156,3692.34507,,2471.01096,2468.61336,2.39760000002025,5.74848576
2473.3686,2471.01096,,3682.55487,3688.08156,,2473.3686,2471.01096,2.35763999986966,5.558466369
2475.51978,2473.3686,,3676.93827,3682.55487,,2475.51978,2473.3686,2.15117999974018,4.627575391
2477.47449,2475.51978,,3672.53157,3676.93827,,2477.47449,2475.51978,1.95471000005,3.820891184
2479.40145,2477.47449,,3667.67421,3672.53157,,2479.40145,2477.47449,1.92696000011983,3.713174842
2481.24627,2479.40145,,3662.30514,3667.67421,,2481.24627,2479.40145,1.84482000003027,3.403360833
2483.71047,2481.24627,,3656.36775,3662.30514,,2483.71047,2481.24627,2.4642000000099,6.07228164
2487.35571,2483.71047,,3644.8071,3656.36775,,2487.35571,2483.71047,3.6452399999298,13.28777466
2491.80015,2487.35571,,3637.13811,3644.8071,,2491.80015,2487.35571,4.4444400002003,19.75304692
2496.3234,2491.80015,,3628.9785,3637.13811,,2496.3234,2491.80015,4.52325000000974,20.45979056
2499.38034,2496.3234,,3622.39509,3628.9785,,2499.38034,2496.3234,3.05693999976029,9.344882162
2503.77705,2499.38034,,3614.95365,3622.39509,,2503.77705,2499.38034,4.39671000019007,19.33105883
2507.13147,2503.77705,,3608.40576,3614.95365,,2507.13147,2503.77705,3.35441999992963,11.25213354
2513.23092,2507.13147,,3600.88884,3608.40576,,2513.23092,2507.13147,6.09944999990012,37.2032903
2518.87527,2513.23092,,3592.82025,3600.88884,,2518.87527,2513.23092,5.64435000010008,31.85868692
2525.27553,2518.87527,,3583.80261,3592.82025,,2525.27553,2518.87527,6.40025999994987,40.96332807
2533.50729,2525.27553,,3573.83703,3583.80261,,2533.50729,2525.27553,8.23176000005014,67.7618727
2540.09625,2533.50729,,3566.93283,3573.83703,,2540.09625,2533.50729,6.58895999978995,43.41439388
2546.19126,2540.09625,,3559.21611,3566.93283,,2546.19126,2540.09625,6.09501000032014,37.1491469
2552.62482,2546.19126,,3550.80786,3559.21611,,2552.62482,2546.19126,6.43355999993992,41.39069427
2555.59851,2552.62482,,3545.25897,3550.80786,,2555.59851,2552.62482,2.97368999996979,8.842832216
2560.10844,2555.59851,,3537.15597,3545.25897,,2560.10844,2555.59851,4.50993000010021,20.33946861
2566.60971,2560.10844,,3528.25488,3537.15597,,2566.60971,2560.10844,6.50127000001976,42.26651161
2570.97756,2566.60971,,3519.5214,3528.25488,,2570.97756,2566.60971,4.36784999977999,19.07811362
2575.89264,2570.97756,,3510.38832,3519.5214,,2575.89264,2570.97756,4.91508000010026,24.15801141
2581.71126,2575.89264,,3500.607,3510.38832,,2581.71126,2575.89264,5.81861999992998,33.8563387
2589.45684,2581.71126,,3494.17677,3500.607,,2589.45684,2581.71126,7.74558000004981,59.99400954
2594.98686,2589.45684,,3485.36559,3494.17677,,2594.98686,2589.45684,5.5300200001102,30.5811212
2598.92514,2594.98686,,3476.03826,3485.36559,,2598.92514,2594.98686,3.93827999973018,15.51004936
2604.10218,2598.92514,,3465.69084,3476.03826,,2604.10218,2598.92514,5.1770399996899,26.80174316
2606.89605,2604.10218,,3457.0839,3465.69084,,2606.89605,2604.10218,2.79387000046972,7.80570958
2612.76018,2606.89605,,3452.34309,3457.0839,,2612.76018,2606.89605,5.86413000013999,34.38802066
2616.32217,2612.76018,,3444.07137,3452.34309,,2616.32217,2612.76018,3.56198999975004,12.68777276
2620.03845,2616.32217,,3434.58642,3444.07137,,2620.03845,2616.32217,3.71627999989005,13.81073704
2624.52618,2620.03845,,3426.88746,3434.58642,,2624.52618,2620.03845,4.48773000022993,20.13972055
2628.66315,2624.52618,,3419.66469,3426.88746,,2628.66315,2624.52618,4.13697000000002,17.11452078
2632.84452,2628.66315,,3414.43659,3419.66469,,2632.84452,2628.66315,4.1813700001203,17.48385508
2636.29329,2632.84452,,3407.85762,3414.43659,,2636.29329,2632.84452,3.4487699998499,11.89401451
2639.00391,2636.29329,,3401.20539,3407.85762,,2639.00391,2636.29329,2.71061999988979,7.347460784
2643.01101,2639.00391,,3394.80735,3401.20539,,2643.01101,2639.00391,4.00710000028994,16.05685041
2647.74849,2643.01101,,3388.95543,3394.80735,,2647.74849,2643.01101,4.73748000000023,22.44371675
2652.13743,2647.74849,,3381.66162,3388.95543,,2652.13743,2647.74849,4.38893999993979,19.26279432
2656.1856,2652.13743,,3375.51666,3381.66162,,2656.1856,2652.13743,4.04816999975037,16.38768035
2658.71751,2656.1856,,3371.03337,3375.51666,,2658.71751,2656.1856,2.53191000008974,6.410568249
2660.00178,2658.71751,,3368.32275,3371.03337,,2660.00178,2658.71751,1.28426999979001,1.649349432
2661.67677,2660.00178,,3365.69871,3368.32275,,2661.67677,2660.00178,1.67499000017006,2.805591501
2664.21645,2661.67677,,3361.38969,3365.69871,,2664.21645,2661.67677,2.53967999994984,6.449974502
2667.108,2664.21645,,3357.94869,3361.38969,,2667.108,2664.21645,2.89155000026994,8.361061404
2669.30469,2667.108,,3355.43454,3357.94869,,2669.30469,2667.108,2.1966899999602,4.825446956
2671.59351,2669.30469,,3351.91806,3355.43454,,2671.59351,2669.30469,2.2888200000798,5.238696993
2674.04661,2671.59351,,3348.75678,3351.91806,,2674.04661,2671.59351,2.45309999988012,6.017699609
2676.14784,2674.04661,,3344.92617,3348.75678,,2676.14784,2674.04661,2.10122999995019,4.415167513
2678.66421,2676.14784,,3340.95348,3344.92617,,2678.66421,2676.14784,2.51636999998982,6.332117977
2681.316,2678.66421,,3336.02841,3340.95348,,2681.316,2678.66421,2.65179000014996,7.031990205
2684.39403,2681.316,,3331.19769,3336.02841,,2684.39403,2681.316,3.0780299999301,9.47426868
2690.72436,2684.39403,,3325.94739,3331.19769,,2690.72436,2684.39403,6.33033000007026,40.07307791
2695.18212,2690.72436,,3322.81608,3325.94739,,2695.18212,2690.72436,4.45775999972966,19.87162422
2699.15592,2695.18212,,3317.60019,3322.81608,,2699.15592,2695.18212,3.97380000029989,15.79108644
2703.22962,2699.15592,,3312.73395,3317.60019,,2703.22962,2699.15592,4.07369999988032,16.59503169
2709.02382,2703.22962,,3306.89979,3312.73395,,2709.02382,2703.22962,5.79419999988977,33.57275364
