type,time,latitude,longitude,accuracy (m),altitude (m),speed (m/s),bearing (deg),sat_used,sat_inview,desc
T,12/22/2018 11:10,30.32331183,78.06583196,14,635,7.18,100,24,32,
T,12/22/2018 11:10,30.32330298,78.0658906,14,634,6.43,102,24,32,
T,12/22/2018 11:10,30.32329222,78.06596151,15,633,6.54,104,24,32,
T,12/22/2018 11:10,30.32328659,78.06602286,15,633,6.34,106,24,32,
T,12/22/2018 11:10,30.32326285,78.06610102,15,633,6.32,107,24,32,
T,12/22/2018 11:10,30.32324576,78.06615,14,636,6.09,111,24,32,
T,12/22/2018 11:10,30.32321857,78.06620808,14,635,6.22,110,24,32,
T,12/22/2018 11:10,30.32320771,78.06621815,15,634,5,110,24,32,
T,12/22/2018 11:10,30.32319674,78.066255,15,633,4.98,108,23,32,
T,12/22/2018 11:10,30.32316706,78.06632511,14,632,5.82,112,23,32,
T,12/22/2018 11:10,30.32314525,78.0664015,14,632,6.38,111,23,32,
T,12/22/2018 11:10,30.32312781,78.06647177,14,630,5.97,108,23,32,
T,12/22/2018 11:10,30.32311313,78.06653163,14,631,5.61,108,23,32,
T,12/22/2018 11:10,30.32309351,78.06658048,14,630,5.37,108,23,32,
T,12/22/2018 11:10,30.3230742,78.06663892,14,630,5.24,107,23,32,
T,12/22/2018 11:10,30.32306007,78.06668446,14,630,5.09,107,23,32,
T,12/22/2018 11:10,30.32305136,78.06674005,15,629,5.39,105,23,32,
T,12/22/2018 11:10,30.32303426,78.06682719,15,630,6.23,105,23,32,
T,12/22/2018 11:10,30.32302784,78.06689758,15,630,6.33,102,23,32,
T,12/22/2018 11:10,30.32301443,78.06696223,14,630,6.12,102,23,32,
T,12/22/2018 11:10,30.32300209,78.06702635,15,630,6.24,102,23,32,
T,12/22/2018 11:10,30.3229784,78.06708032,15,629,5.6,105,23,32,
T,12/22/2018 11:10,30.32295349,78.06714351,15,630,6.08,109,23,32,
T,12/22/2018 11:10,30.32293687,78.06720813,15,630,6.29,106,23,32,
T,12/22/2018 11:10,30.32294037,78.06726557,15,628,6.68,107,23,32,
T,12/22/2018 11:10,30.32292801,78.0673394,15,628,6.67,107,23,32,
T,12/22/2018 11:10,30.32291528,78.06741369,15,627,6.76,105,23,32,
T,12/22/2018 11:10,30.3228886,78.06748824,15,626,7.04,106,23,32,
T,12/22/2018 11:10,30.32288692,78.0675549,15,627,6.8,103,23,32,
T,12/22/2018 11:10,30.32287006,78.06761921,17,627,6.72,104,23,32,
T,12/22/2018 11:10,30.32284547,78.06769645,15,627,6.44,104,23,32,
T,12/22/2018 11:10,30.32281724,78.06777812,15,626,6.61,106,23,32,
T,12/22/2018 11:10,30.32280503,78.06784305,15,626,6.3,104,23,32,
T,12/22/2018 11:10,30.32276947,78.06790827,15,626,6.15,106,23,32,
T,12/22/2018 11:10,30.32275914,78.06797027,14,627,5.76,107,23,32,
T,12/22/2018 11:10,30.32273935,78.06803376,15,627,5.69,108,23,32,
T,12/22/2018 11:10,30.32272037,78.06809723,15,628,6.04,107,23,32,
T,12/22/2018 11:10,30.3227068,78.06816884,15,628,6.24,102,23,32,
T,12/22/2018 11:10,30.32270586,78.06824797,15,628,6.57,97,23,32,
T,12/22/2018 11:10,30.3226948,78.06832313,15,628,7.1,94,23,32,
T,12/22/2018 11:10,30.32269417,78.06840958,15,628,7.17,93,23,32,
T,12/22/2018 11:10,30.3227161,78.06847431,15,628,6.97,87,23,32,
T,12/22/2018 11:10,30.32271711,78.06857482,15,628,8.14,88,23,32,
T,12/22/2018 11:10,30.32270442,78.06866229,15,630,8.03,91,23,32,
T,12/22/2018 11:10,30.32268997,78.06872723,17,630,7.51,95,22,32,
T,12/22/2018 11:10,30.3226703,78.06878944,17,631,7.09,98,22,32,
T,12/22/2018 11:10,30.32268975,78.06891444,17,630,9.3,87,23,32,
T,12/22/2018 11:10,30.32268923,78.06902713,17,631,9.43,88,23,32,
T,12/22/2018 11:10,30.32270759,78.06914368,15,631,9.83,86,23,32,
T,12/22/2018 11:10,30.32266611,78.06920757,17,630,8.97,95,23,32,
T,12/22/2018 11:10,30.32268404,78.06929738,15,631,9.17,90,23,32,
T,12/22/2018 11:10,30.32269412,78.06937229,14,629,8.77,87,23,32,
T,12/22/2018 11:10,30.32269876,78.06946539,15,629,8.84,86,23,32,
T,12/22/2018 11:10,30.32272041,78.06955045,15,629,8.51,84,23,32,
T,12/22/2018 11:10,30.32272971,78.06963886,14,628,8,89,23,32,
T,12/22/2018 11:10,30.32270739,78.0697333,15,627,8.03,92,23,32,
T,12/22/2018 11:10,30.3227017,78.0698169,15,627,7.95,93,23,32,
T,12/22/2018 11:11,30.32267814,78.06988768,15,628,6.71,101,24,32,
T,12/22/2018 11:11,30.32267678,78.06997237,15,627,7.18,97,24,32,
T,12/22/2018 11:11,30.32266859,78.07004358,15,628,6.88,96,24,32,
T,12/22/2018 11:11,30.32264414,78.07011833,15,626,6.91,97,24,32,
T,12/22/2018 11:11,30.3226475,78.07019494,15,625,6.84,97,24,32,
T,12/22/2018 11:11,30.3226446,78.07026986,15,625,6.27,98,23,32,
T,12/22/2018 11:11,30.32263707,78.0703312,17,625,5.88,96,24,32,
T,12/22/2018 11:11,30.3226491,78.07037579,15,625,4.55,93,24,32,
T,12/22/2018 11:11,30.32264325,78.07042394,15,624,3.9,104,24,32,
T,12/22/2018 11:11,30.32262887,78.07046664,15,624,3.47,103,24,32,
T,12/22/2018 11:11,30.32263295,78.07046138,15,624,1.26,119,24,32,
T,12/22/2018 11:11,30.3226231,78.07048363,15,623,1.33,112,24,32,
T,12/22/2018 11:11,30.32262837,78.07049072,14,623,0.73,104,24,32,
T,12/22/2018 11:11,30.32262625,78.07049612,14,625,0.75,104,24,32,
T,12/22/2018 11:11,30.32261563,78.07049574,14,625,0.38,104,24,32,
T,12/22/2018 11:11,30.32261243,78.07050133,14,625,0.37,105,24,32,
T,12/22/2018 11:11,30.32261435,78.07050041,14,625,0.36,104,24,32,
T,12/22/2018 11:11,30.32261645,78.07050776,14,626,0,,24,32,
T,12/22/2018 11:11,30.32261841,78.07051306,14,627,0,,24,32,
T,12/22/2018 11:11,30.32262094,78.07051506,14,626,0,,24,32,
T,12/22/2018 11:11,30.32262351,78.07051489,14,626,0,,24,32,
T,12/22/2018 11:11,30.32262808,78.07051324,14,626,0,,24,32,
T,12/22/2018 11:11,30.32262808,78.07051333,14,626,0,,24,32,
T,12/22/2018 11:11,30.32262925,78.07051727,14,625,0,,24,32,
T,12/22/2018 11:11,30.3226308,78.07051991,14,625,0,,24,32,
T,12/22/2018 11:11,30.32263145,78.07051842,14,625,0,,24,32,
T,12/22/2018 11:11,30.32263226,78.07051826,14,626,0,,24,32,
T,12/22/2018 11:11,30.32263086,78.07052005,14,626,0,,24,32,
T,12/22/2018 11:11,30.32263144,78.07051988,14,626,0,,24,32,
T,12/22/2018 11:11,30.3226304,78.07052013,14,626,0,,24,32,
T,12/22/2018 11:11,30.32263084,78.07052027,14,626,0,,24,32,
T,12/22/2018 11:11,30.32263081,78.07052062,14,626,0,,24,32,
T,12/22/2018 11:11,30.32263081,78.07052068,14,626,0,,23,32,
T,12/22/2018 11:11,30.32263048,78.07052103,14,626,0,,23,32,
T,12/22/2018 11:11,30.32263045,78.07052111,14,626,0,,23,32,
T,12/22/2018 11:11,30.32260623,78.0705509,14,627,2.54,147,23,32,
T,12/22/2018 11:11,30.32258722,78.07057363,14,626,2.62,141,23,32,
T,12/22/2018 11:11,30.32256163,78.07059106,14,627,2.92,149,23,32,
T,12/22/2018 11:11,30.32253625,78.07061207,14,626,3.13,144,23,32,
T,12/22/2018 11:11,30.32250994,78.07063948,14,627,3.9,141,23,32,
T,12/22/2018 11:11,30.32248062,78.07067279,14,627,4.21,137,23,32,
T,12/22/2018 11:11,30.32245056,78.07070893,14,628,4.51,137,23,32,
T,12/22/2018 11:11,30.32241773,78.07074609,14,628,5.27,139,23,32,
T,12/22/2018 11:11,30.32238569,78.07079157,14,629,5.25,141,23,32,
T,12/22/2018 11:11,30.32234477,78.07083706,14,629,5.47,142,23,32,
T,12/22/2018 11:11,30.32228542,78.07087519,14,628,6,145,23,32,
T,12/22/2018 11:11,30.32224265,78.07092101,14,628,5.29,138,23,32,
T,12/22/2018 11:11,30.32220661,78.0709628,15,628,5.33,138,23,32,
T,12/22/2018 11:11,30.32214615,78.07100898,15,628,6.07,142,23,32,
T,12/22/2018 11:11,30.32209573,78.0710505,17,628,6.34,143,23,32,
T,12/22/2018 11:11,30.32204331,78.07109866,17,628,6.61,142,23,32,
T,12/22/2018 11:11,30.32198359,78.07115211,15,627,6.86,143,23,32,
T,12/22/2018 11:11,30.32191605,78.07121592,15,626,7.31,140,23,32,
T,12/22/2018 11:11,30.32186742,78.07127926,14,624,7.72,141,23,32,
T,12/22/2018 11:11,30.32180434,78.07133416,14,624,7.8,139,23,32,
T,12/22/2018 11:11,30.32173806,78.07139457,15,623,7.95,138,23,32,
T,12/22/2018 11:11,30.32167496,78.07146915,15,623,7.62,136,23,32,
T,12/22/2018 11:11,30.32162537,78.07152961,14,622,7.99,135,23,32,
T,12/22/2018 11:11,30.32157923,78.07159321,14,622,7.99,132,23,32,
T,12/22/2018 11:11,30.32153627,78.07166617,15,623,7.84,130,23,32,
T,12/22/2018 11:12,30.32149775,78.07173038,15,621,8,129,23,32,
T,12/22/2018 11:12,30.32145969,78.07178931,15,621,7.81,128,23,32,
T,12/22/2018 11:12,30.32140209,78.07187574,17,621,8.44,127,23,32,
T,12/22/2018 11:12,30.32133029,78.07195734,17,621,8.87,129,24,32,
T,12/22/2018 11:12,30.32125169,78.07207642,18,619,10.03,128,24,32,
T,12/22/2018 11:12,30.32124443,78.07216504,17,617,8.72,116,24,32,
T,12/22/2018 11:12,30.32122457,78.0722527,17,618,8.78,112,24,32,
T,12/22/2018 11:12,30.32120579,78.0723289,17,619,7.98,103,24,32,
T,12/22/2018 11:12,30.32118837,78.07240097,17,619,7.99,102,24,32,
T,12/22/2018 11:12,30.32123122,78.07252033,17,620,9.27,80,24,32,
T,12/22/2018 11:12,30.32127356,78.0726204,15,626,9.88,72,24,32,
T,12/22/2018 11:12,30.32130286,78.07269211,15,624,8.46,68,24,32,
T,12/22/2018 11:12,30.32134533,78.0727688,15,622,8.34,65,24,32,
T,12/22/2018 11:12,30.32137306,78.07284082,15,621,7.56,65,24,33,
T,12/22/2018 11:12,30.32139366,78.07291536,15,619,7.59,67,24,33,
T,12/22/2018 11:12,30.32142417,78.07296937,15,620,7.49,64,24,33,
T,12/22/2018 11:12,30.32144247,78.07304453,15,619,7.18,67,24,33,
T,12/22/2018 11:12,30.32146872,78.07313135,15,619,7.42,71,24,33,
T,12/22/2018 11:12,30.32148985,78.07318867,15,619,7.05,72,24,33,
T,12/22/2018 11:12,30.32150842,78.07327171,15,618,7.16,74,24,33,
T,12/22/2018 11:12,30.32148069,78.07335782,17,618,7.38,91,24,33,
T,12/22/2018 11:12,30.32145257,78.07346437,15,619,8.23,104,24,33,
T,12/22/2018 11:12,30.32142308,78.07357815,14,619,8.35,108,24,33,
T,12/22/2018 11:12,30.32139709,78.07363521,14,617,7.61,112,24,33,
T,12/22/2018 11:12,30.32138258,78.07370271,15,618,7.53,111,24,33,
T,12/22/2018 11:12,30.3213566,78.07378155,15,617,7.68,111,24,33,
T,12/22/2018 11:12,30.32132516,78.07384903,15,616,7.12,117,24,33,
T,12/22/2018 11:12,30.32128526,78.07392953,15,616,7.76,117,24,33,
T,12/22/2018 11:12,30.32125199,78.07400955,15,614,7.88,116,24,33,
T,12/22/2018 11:12,30.32122713,78.07409583,15,614,8.43,114,24,33,
T,12/22/2018 11:12,30.3211928,78.07417387,15,615,8.13,116,24,33,
T,12/22/2018 11:12,30.32116736,78.07422922,15,618,7.29,114,24,33,
T,12/22/2018 11:12,30.32112418,78.07429661,14,619,7.04,113,24,33,
T,12/22/2018 11:12,30.32110454,78.07437328,14,620,6.33,115,24,33,
T,12/22/2018 11:12,30.32108187,78.0744274,15,619,6.14,114,24,33,
T,12/22/2018 11:12,30.3210774,78.07446968,14,618,4.56,112,24,33,
T,12/22/2018 11:12,30.32106804,78.07451345,14,619,4.18,116,24,33,
T,12/22/2018 11:12,30.32106963,78.07452342,14,617,1.4,112,24,33,
T,12/22/2018 11:12,30.32106995,78.07453881,14,618,1.37,112,24,33,
T,12/22/2018 11:12,30.32107047,78.07452618,14,618,0.32,112,24,33,
T,12/22/2018 11:12,30.32106432,78.07452324,15,618,0.28,112,24,33,
T,12/22/2018 11:12,30.32105596,78.07449551,15,617,0.88,237,24,33,
T,12/22/2018 11:12,30.32105632,78.07448929,15,618,0.58,267,24,33,
T,12/22/2018 11:12,30.32105491,78.07450286,15,619,0,,24,33,
T,12/22/2018 11:12,30.32105554,78.0745028,15,619,0.31,110,24,33,
T,12/22/2018 11:12,30.32105559,78.07453606,14,618,1.63,110,24,33,
T,12/22/2018 11:12,30.32105581,78.07457523,14,619,2.36,113,24,33,
T,12/22/2018 11:12,30.32104388,78.07461665,14,619,3.06,113,24,33,
T,12/22/2018 11:12,30.32102783,78.07466955,14,618,3.57,114,24,33,
T,12/22/2018 11:12,30.32100859,78.07471481,15,619,4.04,116,24,33,
T,12/22/2018 11:12,30.32099998,78.07475331,15,619,4.06,111,24,33,
T,12/22/2018 11:12,30.320943,78.07480978,15,619,5.32,119,24,33,
T,12/22/2018 11:12,30.32092013,78.0748679,14,620,4.57,121,24,33,
T,12/22/2018 11:12,30.32089917,78.07491936,14,622,4.94,112,23,33,
T,12/22/2018 11:12,30.32088512,78.07497473,14,622,5.19,108,23,33,
T,12/22/2018 11:12,30.32086994,78.07501282,14,623,4.81,109,24,33,
T,12/22/2018 11:12,30.32085355,78.07505878,14,624,4.71,108,24,33,
T,12/22/2018 11:12,30.32083713,78.07510932,14,624,4.97,108,24,33,
T,12/22/2018 11:12,30.32082503,78.07515252,14,624,4.74,109,24,34,
T,12/22/2018 11:12,30.32080811,78.07518451,14,623,4.73,109,24,34,
T,12/22/2018 11:13,30.32078445,78.07522943,14,624,5.19,114,24,34,
T,12/22/2018 11:13,30.32077222,78.07526716,14,626,4.69,118,24,34,
T,12/22/2018 11:13,30.32075462,78.07531105,14,627,4.6,118,24,34,
T,12/22/2018 11:13,30.32074776,78.07535124,14,627,3.94,109,24,34,
T,12/22/2018 11:13,30.32074424,78.07539261,14,627,3.37,107,24,34,
T,12/22/2018 11:13,30.32073954,78.07540836,14,627,2.38,101,24,34,
T,12/22/2018 11:13,30.32073491,78.07541126,14,628,0.99,110,24,34,
T,12/22/2018 11:13,30.32073247,78.07540274,14,628,0.16,111,24,34,
T,12/22/2018 11:13,30.32073232,78.07540355,14,628,0,,24,34,
T,12/22/2018 11:13,30.3207263,78.07539788,14,628,0,,24,34,
T,12/22/2018 11:13,30.32072535,78.07540547,14,628,0.34,111,25,34,
T,12/22/2018 11:13,30.3207191,78.07542539,14,628,0.92,110,25,34,
T,12/22/2018 11:13,30.32071063,78.07544732,14,628,2.23,112,25,34,
T,12/22/2018 11:13,30.32069914,78.07547388,14,629,3.23,113,25,33,
T,12/22/2018 11:13,30.32068294,78.07549566,14,629,3.14,115,25,33,
T,12/22/2018 11:13,30.32066893,78.07552547,14,629,3.44,118,25,33,
T,12/22/2018 11:13,30.32065344,78.07556656,14,629,4.26,115,25,33,
T,12/22/2018 11:13,30.32063966,78.07561321,14,629,4.42,114,25,33,
T,12/22/2018 11:13,30.32062322,78.07565941,14,628,4.74,114,25,33,
T,12/22/2018 11:13,30.32060397,78.07570168,14,628,4.56,116,25,33,
T,12/22/2018 11:13,30.32058294,78.07574501,14,627,4.87,118,25,33,
T,12/22/2018 11:13,30.32055805,78.07579105,14,628,5.14,119,25,33,
T,12/22/2018 11:13,30.32052693,78.07585351,14,628,5.23,117,25,33,
T,12/22/2018 11:13,30.3205158,78.075891,15,628,4.75,116,25,33,
T,12/22/2018 11:13,30.32049235,78.07594168,15,627,5.06,116,25,33,
T,12/22/2018 11:13,30.32047227,78.07600496,15,626,5.51,116,25,33,
T,12/22/2018 11:13,30.3204469,78.07606965,14,625,5.96,118,25,33,
T,12/22/2018 11:13,30.32041542,78.07612468,14,625,6.26,121,25,33,
T,12/22/2018 11:13,30.32037187,78.07618225,14,626,6.48,122,25,33,
T,12/22/2018 11:13,30.3203396,78.07623133,14,627,6.2,124,25,33,
T,12/22/2018 11:13,30.32030913,78.07629257,14,628,6.48,120,25,33,
T,12/22/2018 11:13,30.32027948,78.07634311,14,628,5.73,124,25,33,
T,12/22/2018 11:13,30.32025527,78.07639465,14,628,4.97,124,25,33,
T,12/22/2018 11:13,30.32023691,78.0764203,14,628,4.17,123,25,33,
T,12/22/2018 11:13,30.32022001,78.07645553,14,627,3.58,123,24,32,
T,12/22/2018 11:13,30.32020664,78.07647237,14,627,3.1,128,24,32,
T,12/22/2018 11:13,30.32019313,78.07649769,14,626,3.01,128,24,32,
T,12/22/2018 11:13,30.3201779,78.07652592,14,626,3.41,126,24,32,
T,12/22/2018 11:13,30.32016136,78.07656174,14,626,3.85,120,24,32,
T,12/22/2018 11:13,30.32013924,78.07661078,14,626,4.77,121,24,32,
T,12/22/2018 11:13,30.32010961,78.07665654,14,625,5.41,121,24,31,
T,12/22/2018 11:13,30.32007514,78.07670802,14,625,5.86,125,24,31,
T,12/22/2018 11:13,30.32004459,78.07675857,14,624,6.2,127,24,31,
T,12/22/2018 11:13,30.3200163,78.07682471,14,625,6.35,122,24,31,
T,12/22/2018 11:13,30.3199883,78.07688426,14,625,6.43,120,24,31,
T,12/22/2018 11:13,30.31996379,78.07694314,14,624,6.34,116,23,31,
T,12/22/2018 11:13,30.31993666,78.07700548,14,625,6.2,116,23,31,
T,12/22/2018 11:13,30.31991281,78.07706304,14,625,6.04,114,23,31,
T,12/22/2018 11:13,30.31989224,78.07711911,14,625,5.9,114,23,31,
T,12/22/2018 11:13,30.31987153,78.07717846,14,626,5.86,114,23,31,
T,12/22/2018 11:13,30.31985063,78.07723417,14,626,6.06,115,23,31,
T,12/22/2018 11:13,30.31982363,78.07729085,14,626,6.17,116,23,31,
T,12/22/2018 11:13,30.31980396,78.077343,14,627,5.84,112,23,31,
T,12/22/2018 11:13,30.31977924,78.07739848,14,628,6.09,115,23,31,
T,12/22/2018 11:13,30.31975733,78.07745466,14,629,6.35,112,22,31,
T,12/22/2018 11:13,30.3197317,78.07750569,14,629,6.17,113,22,31,
T,12/22/2018 11:13,30.31971485,78.07756972,14,629,6.23,107,23,31,
T,12/22/2018 11:13,30.31970253,78.07762606,14,630,6.11,105,23,31,
T,12/22/2018 11:13,30.31970528,78.07768808,15,630,5.97,99,24,31,
T,12/22/2018 11:13,30.3197007,78.07774219,14,630,5.59,100,24,31,
T,12/22/2018 11:14,30.31969681,78.07778785,14,631,5.23,97,24,31,
T,12/22/2018 11:14,30.31969084,78.07783699,14,632,4.99,98,24,31,
T,12/22/2018 11:14,30.31968214,78.07788746,14,634,5.42,94,25,31,
T,12/22/2018 11:14,30.31967359,78.07795778,14,634,6.28,96,25,31,
T,12/22/2018 11:14,30.31966563,78.07802052,14,633,6.36,94,25,31,
T,12/22/2018 11:14,30.3196676,78.07809163,14,634,6.52,90,25,31,
T,12/22/2018 11:14,30.31967218,78.07815687,14,634,6.53,90,25,31,
T,12/22/2018 11:14,30.31968418,78.0782407,14,633,6.65,91,25,31,
T,12/22/2018 11:14,30.3196813,78.07831085,14,632,6.67,90,25,31,
T,12/22/2018 11:14,30.31969314,78.07837542,14,632,6.6,90,25,31,
T,12/22/2018 11:14,30.31969814,78.07845056,14,632,6.75,94,25,31,
T,12/22/2018 11:14,30.31970717,78.07853712,14,629,7.07,89,25,31,
T,12/22/2018 11:14,30.3197127,78.07861763,14,630,7.2,87,25,31,
T,12/22/2018 11:14,30.31971085,78.07870263,14,629,7.2,88,25,31,
T,12/22/2018 11:14,30.31970726,78.07878273,14,630,7.11,89,25,31,
T,12/22/2018 11:14,30.31971094,78.07886257,14,631,6.95,88,25,31,
T,12/22/2018 11:14,30.31971111,78.07894301,14,632,6.64,89,25,31,
T,12/22/2018 11:14,30.31971933,78.07901192,14,630,6.52,88,25,31,
T,12/22/2018 11:14,30.31970902,78.07908266,14,629,6.73,92,25,31,
T,12/22/2018 11:14,30.3196998,78.07914697,14,629,6.43,96,25,31,
T,12/22/2018 11:14,30.31969152,78.07921376,14,629,6.36,98,25,31,
T,12/22/2018 11:14,30.31968608,78.07927768,14,630,5.91,104,25,31,
T,12/22/2018 11:14,30.31966932,78.07934306,14,630,5.74,113,25,31,
T,12/22/2018 11:14,30.31964705,78.07937932,14,630,5.29,120,25,31,
T,12/22/2018 11:14,30.31962184,78.0794322,14,630,5.6,121,25,31,
T,12/22/2018 11:14,30.31958851,78.07947761,14,630,5.43,126,25,31,
T,12/22/2018 11:14,30.31955177,78.07951135,14,631,5.08,132,25,31,
T,12/22/2018 11:14,30.31952217,78.07953805,14,632,4.8,134,25,31,
T,12/22/2018 11:14,30.31950023,78.07956845,14,633,4.62,146,24,31,
T,12/22/2018 11:14,30.31947475,78.07959838,14,632,4.15,147,24,31,
T,12/22/2018 11:14,30.31944822,78.07962062,14,632,3.18,150,24,31,
T,12/22/2018 11:14,30.31942063,78.07962476,14,633,2.68,155,24,31,
T,12/22/2018 11:14,30.31939977,78.07963395,14,633,2.42,156,24,31,
T,12/22/2018 11:14,30.31938591,78.07964151,14,635,2.43,156,24,31,
T,12/22/2018 11:14,30.31936382,78.07964256,14,635,2.38,164,24,31,
T,12/22/2018 11:14,30.31934731,78.07964403,14,636,2.21,160,24,31,
T,12/22/2018 11:14,30.31932867,78.0796549,14,636,2.12,162,24,31,
T,12/22/2018 11:14,30.31929512,78.07964235,14,637,3.16,180,25,31,
T,12/22/2018 11:14,30.31926675,78.07963581,14,637,3.05,188,25,31,
T,12/22/2018 11:14,30.31924611,78.07962489,14,637,2.26,193,25,31,
T,12/22/2018 11:14,30.31922441,78.07961113,14,637,2.45,208,25,31,
T,12/22/2018 11:14,30.31920096,78.07960011,14,636,2.48,208,25,31,
T,12/22/2018 11:14,30.31918907,78.07959714,14,636,2.03,199,25,31,
T,12/22/2018 11:14,30.31917287,78.07959815,14,636,1.91,199,25,31,
T,12/22/2018 11:14,30.31915602,78.07959949,14,636,2.17,195,25,31,
T,12/22/2018 11:14,30.31914405,78.07960148,14,636,1.58,183,25,31,
T,12/22/2018 11:14,30.31913161,78.0796038,14,635,1.47,174,25,31,
T,12/22/2018 11:14,30.319127,78.07960338,14,635,0.56,199,25,31,
T,12/22/2018 11:14,30.31912814,78.07960184,14,633,0.15,200,25,31,
T,12/22/2018 11:14,30.31913047,78.0795969,14,633,0.16,200,25,31,
T,12/22/2018 11:14,30.31914602,78.07958924,14,631,0,,25,31,
T,12/22/2018 11:14,30.31915423,78.0795833,14,631,0,,25,31,
T,12/22/2018 11:14,30.3191594,78.07957805,14,631,0,,24,31,
T,12/22/2018 11:14,30.31916184,78.0795744,14,631,0,,24,31,
T,12/22/2018 11:14,30.31916307,78.07957036,14,630,0,,24,31,
T,12/22/2018 11:14,30.31916498,78.07956808,14,630,0,,24,31,
T,12/22/2018 11:14,30.31916519,78.07956608,14,630,0,,24,31,
T,12/22/2018 11:14,30.31916437,78.07956589,14,630,0,,24,31,
T,12/22/2018 11:14,30.31916365,78.07956675,14,629,0,,24,31,
T,12/22/2018 11:14,30.31916349,78.07956525,14,629,0,,24,31,
T,12/22/2018 11:15,30.31916489,78.07956553,14,629,0,,24,31,
T,12/22/2018 11:15,30.3191658,78.07956636,14,629,0,,25,31,
T,12/22/2018 11:15,30.31916608,78.07956682,15,629,0,,25,31,
T,12/22/2018 11:15,30.31916602,78.07956711,15,629,0,,25,31,
T,12/22/2018 11:15,30.31916587,78.07956732,15,629,0,,25,31,
T,12/22/2018 11:15,30.31916567,78.07956776,15,629,0,,25,31,
T,12/22/2018 11:15,30.31916546,78.07956799,15,629,0,,24,31,
T,12/22/2018 11:15,30.31916524,78.07956813,15,629,0,,24,31,
T,12/22/2018 11:15,30.31916502,78.0795686,15,629,0,,23,31,
T,12/22/2018 11:15,30.31916484,78.07956888,15,629,0,,23,31,
T,12/22/2018 11:15,30.31916478,78.07956917,15,629,0,,23,31,
T,12/22/2018 11:15,30.31916472,78.07956979,14,628,0,,23,31,
T,12/22/2018 11:15,30.31916479,78.07957006,14,628,0,,23,32,
T,12/22/2018 11:15,30.31916492,78.0795703,14,628,0,,23,32,
T,12/22/2018 11:15,30.31916497,78.07957068,14,628,0,,23,32,
T,12/22/2018 11:15,30.31916512,78.07957088,14,628,0,,23,32,
T,12/22/2018 11:15,30.31916505,78.07957075,15,628,0,,23,32,
T,12/22/2018 11:15,30.31916503,78.07957081,15,628,0,,23,32,
T,12/22/2018 11:15,30.31916487,78.07957067,14,629,0,,23,32,
T,12/22/2018 11:15,30.31916486,78.07957063,14,629,0,,23,32,
T,12/22/2018 11:15,30.31916487,78.07957096,14,628,0,,23,32,
T,12/22/2018 11:15,30.31916491,78.07957114,14,628,0,,23,32,
T,12/22/2018 11:15,30.31916494,78.07957123,14,628,0,,23,32,
T,12/22/2018 11:15,30.31916493,78.07957137,14,628,0,,23,32,
T,12/22/2018 11:15,30.31916492,78.07957142,14,628,0,,23,32,
T,12/22/2018 11:15,30.31916486,78.07957141,14,628,0,,23,32,
T,12/22/2018 11:15,30.31916488,78.07957141,14,628,0,,23,32,
T,12/22/2018 11:15,30.31916483,78.0795714,15,628,0,,23,32,
T,12/22/2018 11:15,30.31916503,78.07957138,15,628,0,,23,32,
T,12/22/2018 11:15,30.31916524,78.07957137,17,628,0,,23,32,
T,12/22/2018 11:15,30.31916535,78.07957137,17,628,0,,23,32,
T,12/22/2018 11:15,30.31916547,78.07957139,15,629,0,,23,32,
T,12/22/2018 11:15,30.31916545,78.07957151,15,628,0,,23,32,
T,12/22/2018 11:15,30.31916561,78.0795715,17,629,0,,23,32,
T,12/22/2018 11:15,30.31916569,78.0795715,17,629,0,,23,32,
T,12/22/2018 11:15,30.31916567,78.07957153,17,629,0,,23,32,
T,12/22/2018 11:15,30.31916567,78.07957154,17,629,0,,23,32,
T,12/22/2018 11:15,30.31916567,78.0795716,17,629,0,,23,32,
T,12/22/2018 11:15,30.31916558,78.07957174,15,629,0,,23,32,
T,12/22/2018 11:15,30.31916554,78.07957185,15,629,0,,23,32,
T,12/22/2018 11:15,30.31916557,78.07957188,15,629,0,,22,31,
T,12/22/2018 11:15,30.31916563,78.07957192,15,629,0,,22,32,
T,12/22/2018 11:15,30.31916566,78.07957196,15,629,0,,22,32,
T,12/22/2018 11:15,30.31916574,78.07957198,15,629,0,,22,32,
T,12/22/2018 11:15,30.31916578,78.079572,15,629,0,,22,32,
T,12/22/2018 11:15,30.31916588,78.07957203,15,629,0,,22,32,
T,12/22/2018 11:15,30.31916601,78.07957204,15,629,0,,21,32,
T,12/22/2018 11:15,30.31916634,78.07957207,15,629,0,,21,32,
T,12/22/2018 11:15,30.31916656,78.0795721,15,629,0,,21,32,
T,12/22/2018 11:15,30.31916669,78.07957211,15,629,0,,21,32,
T,12/22/2018 11:15,30.31916674,78.07957215,15,629,0,,21,32,
T,12/22/2018 11:15,30.31916679,78.07957217,15,629,0,,22,32,
T,12/22/2018 11:15,30.31916683,78.0795722,15,629,0,,22,32,
T,12/22/2018 11:15,30.31916684,78.0795722,15,629,0,,22,32,
T,12/22/2018 11:15,30.31916687,78.07957221,15,629,0,,22,32,
T,12/22/2018 11:15,30.31916688,78.07957222,14,629,0,,21,31,
T,12/22/2018 11:15,30.3191669,78.07957222,14,629,0,,21,32,
T,12/22/2018 11:15,30.31916693,78.07957222,14,629,0,,21,32,
