type,time,latitude,longitude,accuracy (m),altitude (m),geoid_height (m),speed (m/s),bearing (deg),sat_used,sat_inview,name,desc
T,2019-03-25 10:41:30,30.33577631,78.05637352,6,661.000,,7.020,158,9,17,,
T,2019-03-25 10:41:31,30.33571590,78.05639021,6,661.000,,7.070,159,12,19,,
T,2019-03-25 10:41:32,30.33565017,78.05639231,6,662.000,,7.100,161,10,15,,
T,2019-03-25 10:41:33,30.33558285,78.05642032,5,661.000,,6.800,152,12,18,,
T,2019-03-25 10:41:34,30.33552874,78.05645382,8,661.000,,6.800,152,12,18,,
T,2019-03-25 10:41:35,30.33549248,78.05651019,6,662.000,,6.810,139,9,16,,
T,2019-03-25 10:41:36,30.33544198,78.05654871,8,662.000,,6.490,142,9,16,,
T,2019-03-25 10:41:37,30.33542286,78.05660615,8,662.000,,6.310,136,15,19,,
T,2019-03-25 10:41:38,30.33537677,78.05665852,6,662.000,,6.480,132,18,36,,
T,2019-03-25 10:41:39,30.33533032,78.05671597,5,662.000,,7.380,125,19,36,,
T,2019-03-25 10:41:40,30.33529361,78.05679472,5,663.000,,7.430,123,20,36,,
T,2019-03-25 10:41:41,30.33526176,78.05687325,5,663.000,,7.600,121,20,36,,
T,2019-03-25 10:41:42,30.33521690,78.05693967,5,663.000,,8.060,124,20,36,,
T,2019-03-25 10:41:43,30.33516727,78.05700354,5,663.000,,7.740,126,25,37,,
T,2019-03-25 10:41:44,30.33513151,78.05705411,5,662.000,,7.650,129,25,37,,
T,2019-03-25 10:41:45,30.33509205,78.05711483,5,663.000,,7.190,126,27,37,,
T,2019-03-25 10:41:46,30.33505489,78.05717291,5,664.000,,6.750,125,27,37,,
T,2019-03-25 10:41:47,30.33502016,78.05721049,5,663.000,,5.320,135,27,37,,
T,2019-03-25 10:41:48,30.33498711,78.05726624,5,662.000,,6.280,129,28,37,,
T,2019-03-25 10:41:49,30.33495072,78.05732813,5,662.000,,7.080,127,29,37,,
T,2019-03-25 10:41:50,30.33491186,78.05739551,5,662.000,,7.450,124,29,37,,
T,2019-03-25 10:41:51,30.33487696,78.05745676,5,662.000,,6.930,120,28,37,,
T,2019-03-25 10:41:52,30.33484424,78.05750809,5,661.000,,6.390,118,28,37,,
T,2019-03-25 10:41:53,30.33481650,78.05756263,5,661.000,,5.830,120,28,37,,
T,2019-03-25 10:41:54,30.33478388,78.05761601,5,662.000,,5.730,122,28,37,,
T,2019-03-25 10:41:55,30.33475539,78.05765695,5,661.000,,5.030,127,28,37,,
T,2019-03-25 10:41:56,30.33471610,78.05768033,5,662.000,,4.200,147,29,37,,
T,2019-03-25 10:41:57,30.33466945,78.05769435,5,662.000,,4.560,167,29,37,,
T,2019-03-25 10:41:58,30.33462694,78.05769481,5,662.000,,4.580,181,29,37,,
T,2019-03-25 10:41:59,30.33459130,78.05768586,5,662.000,,4.060,195,29,37,,
T,2019-03-25 10:42:00,30.33455871,78.05766862,5,662.000,,3.920,204,29,37,,
T,2019-03-25 10:42:01,30.33453065,78.05765113,5,662.000,,3.720,205,29,37,,
T,2019-03-25 10:42:02,30.33449698,78.05763078,5,661.000,,3.970,207,29,37,,
T,2019-03-25 10:42:03,30.33447385,78.05761598,5,661.000,,1.780,206,28,37,,
T,2019-03-25 10:42:04,30.33445631,78.05760413,5,661.000,,1.930,210,26,36,,
T,2019-03-25 10:42:05,30.33444064,78.05759443,5,661.000,,1.130,208,26,37,,
T,2019-03-25 10:42:06,30.33442096,78.05758314,5,662.000,,0.000,,26,37,,
T,2019-03-25 10:42:07,30.33431162,78.05752090,5,661.000,,4.220,209,26,37,,
T,2019-03-25 10:42:08,30.33427225,78.05748342,5,660.000,,4.700,211,27,37,,
T,2019-03-25 10:42:09,30.33423717,78.05746686,5,659.000,,4.830,205,27,37,,
T,2019-03-25 10:42:10,30.33420296,78.05744182,5,659.000,,4.720,210,27,37,,
T,2019-03-25 10:42:11,30.33415626,78.05740709,5,659.000,,5.490,215,27,37,,
T,2019-03-25 10:42:12,30.33411376,78.05737369,5,660.000,,6.160,212,27,37,,
T,2019-03-25 10:42:13,30.33406453,78.05733035,5,660.000,,6.850,211,27,37,,
T,2019-03-25 10:42:14,30.33400921,78.05728485,5,659.000,,7.530,216,28,37,,
T,2019-03-25 10:42:15,30.33394241,78.05723444,5,660.000,,8.150,216,28,37,,
T,2019-03-25 10:42:16,30.33387482,78.05720236,5,659.000,,8.560,207,28,37,,
T,2019-03-25 10:42:17,30.33381329,78.05714008,5,660.000,,8.960,214,15,21,,
T,2019-03-25 10:42:18,30.33374629,78.05708796,5,660.000,,8.960,214,15,21,,
T,2019-03-25 10:42:19,30.33370463,78.05703648,5,659.000,,8.350,220,12,18,,
T,2019-03-25 10:42:20,30.33363927,78.05698505,8,658.000,,8.610,218,14,18,,
T,2019-03-25 10:42:21,30.33356339,78.05687698,6,658.000,,9.090,224,16,21,,
T,2019-03-25 10:42:22,30.33350205,78.05682353,8,658.000,,9.310,222,16,36,,
T,2019-03-25 10:42:23,30.33344892,78.05675465,8,659.000,,9.560,223,17,37,,
T,2019-03-25 10:42:24,30.33338188,78.05670218,8,661.000,,9.540,218,17,22,,
T,2019-03-25 10:42:25,30.33329668,78.05662683,8,659.000,,10.120,218,13,18,,
T,2019-03-25 10:42:26,30.33322824,78.05656139,8,660.000,,10.430,218,11,16,,
T,2019-03-25 10:42:27,30.33315400,78.05649440,9,660.000,,10.440,218,11,16,,
T,2019-03-25 10:42:28,30.33310732,78.05645592,9,655.000,,8.750,216,15,20,,
T,2019-03-25 10:42:29,30.33305891,78.05639633,8,655.000,,8.190,223,16,36,,
T,2019-03-25 10:42:30,30.33299946,78.05634466,8,655.000,,8.830,219,18,36,,
T,2019-03-25 10:42:31,30.33292761,78.05629428,6,655.000,,8.870,214,18,36,,
T,2019-03-25 10:42:32,30.33285175,78.05624663,6,655.000,,9.240,216,26,36,,
T,2019-03-25 10:42:33,30.33278007,78.05619765,5,654.000,,8.730,214,26,36,,
